uuid,upstream,source,Name,version,date_modifi,completenes,source_url,raw-source,type,services,physical_ad,phone,mobile,email,url,activities,beds,ancillary_s,tags,scope_of_se,nature_of_f,ownership,staff,defining_ho,notes,inpatient_s,raw_source,what3words,source2,note,family_prac,emergency_p,heliport,contact,servicios_d,fracturas_a,traslados_d,service,lon,lat
"9fcc1b6a54544427a6b27a2dd1411ee4","openstreetmap¶w155097928","OpenStreetMap","Poliklinik KOMPAS","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/155097928","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","planet.rely.shin","OpenStreetMap","null","null","null","null","null","null","null","null","null",106.79452840195,-6.21110275
"997e676cbfbc4145921582f687e70f31","openstreetmap¶w315413790","OpenStreetMap","Poliklinik Markas","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/315413790","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","careful.united.bits","OpenStreetMap","null","null","null","null","null","null","null","null","null",106.865807322508,-6.2597319
"ef1c3a7e4be1477e87d4e2a9e99063fa","openstreetmap¶w362689544","OpenStreetMap","Poliklinik Masjid Darussalam","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/362689544","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","monorail.fans.camps","OpenStreetMap","null","null","null","null","null","null","null","null","null",117.147989590796,-0.5036782
"e77ec8bbb12c44098c623d49f34b8767","openstreetmap¶w154839180","OpenStreetMap","Poliklinik Medika","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/154839180","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","fixture.actual.plans","OpenStreetMap","null","null","null","null","null","null","null","null","null",106.835139195317,-6.1303384
"069ca399d1df475b8249257efd4d09b9","openstreetmap¶n2690664380","OpenStreetMap","Poliklinik Nayaka Era Husada","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2690664380","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","quest.dislikes.hatch","OpenStreetMap","null","null","null","null","null","null","null","null","null",116.1195439,-8.5891155
"55b3209f3cba4f2d8881505c6fecc529","OpenStreetMap¶n4474589264","OpenStreetMap","Poliklinik Noor Mushola","2","2016-11-01 07:18:52+00:00","29.41%","http://www.openstreetmap.org/node/4474589264","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","carefully.rejoin.checked","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.760249,-7.2501395
"15dee318e7c5431b93f24965a22c0b8b","OpenStreetMap¶w448071243","OpenStreetMap","Poliklinik PMI","2","2016-10-28 10:54:34+00:00","29.41%","http://www.openstreetmap.org/way/448071243","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","stoops.footballers.discussed","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.754829793534,-7.25268875
"4ecfadc429af494781f361a8136f15d2","openstreetmap¶n3712917307","OpenStreetMap","Poliklinik PMI Kel. Pannampu","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/3712917307","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","seashell.line.eyelash","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.4290501,-5.1129718
"8d29ace94fe84cd1bca4582035cbbf56","OpenStreetMap¶w451508502","OpenStreetMap","Poliklinik Polrestabes Surabaya","2","2016-11-25 02:20:29+00:00","29.41%","http://www.openstreetmap.org/way/451508502","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","irritated.alley.snooping","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.735279922408,-7.2359226
"7078472c0bad46589b5ef2e02c919b49","openstreetmap¶w315271460","OpenStreetMap","Poliklinik RW 05","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/315271460","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","snips.rats.clan","OpenStreetMap","null","null","null","null","null","null","null","null","null",106.851887860439,-6.25261845
"beb0f1460c21479aa0e76f81ac6aa3d8","OpenStreetMap¶w451659196","OpenStreetMap","Poliklinik SATBRIMOB Polda Jatim","2","2016-11-28 02:27:51+00:00","29.41%","http://www.openstreetmap.org/way/451659196","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","ringers.tumble.cabbies","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.723111245091,-7.23425385
"14493c9747af43d9b95b22faf1e8f34e","OpenStreetMap¶w448114218","OpenStreetMap","Poliklinik STIESIA umum dan gigi","2","2016-10-28 09:19:14+00:00","29.41%","http://www.openstreetmap.org/way/448114218","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","icons.yachting.orchestra","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.766289395274,-7.28927135
"6ba76a465ff844ef88cc4c7ed688cb00","openstreetmap¶w382975330","OpenStreetMap","Poliklinik Suaka Insan","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/382975330","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","prospect.chalky.detract","OpenStreetMap","null","null","null","null","null","null","null","null","null",115.113310121704,-1.2481479
"311b57772a98480aa86062b53d83e286","openstreetmap¶w149187983","OpenStreetMap","Poliklinik UNP","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/149187983","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","recently.monorail.idealist","OpenStreetMap","null","null","null","null","null","null","null","null","null",100.3505893,-0.89981115
"0e09d725de3044d299aded53335b702e","OpenStreetMap¶w451664232","OpenStreetMap","Poliklinik UWK","2","2017-02-23 02:55:13+00:00","29.41%","http://www.openstreetmap.org/way/451664232","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","yacht.trace.ironclad","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.710671282629,-7.28292945
"fb59a63e45ed4862bc1ed0210ad98c28","OpenStreetMap¶n4267876221","OpenStreetMap","Poliklinik Umum Yayasan Yakdi Al-Amin Medika","2","2016-06-27 10:39:04+00:00","29.41%","http://www.openstreetmap.org/node/4267876221","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","ended.records.wanted","OpenStreetMap","null","null","null","null","null","null","null","null","null",107.0066052,-6.3509507
"0d5aa7d3ac4a4fdc8407f6a735a85673","OpenStreetMap¶w448068865","OpenStreetMap","Poliklinik Utama UNTAG Surabaya","2","2016-10-28 09:19:14+00:00","29.41%","http://www.openstreetmap.org/way/448068865","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","professes.scripted.gained","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.76680545,-7.2994955
"61843a7189fc4f6880a157e8ab4d1298","openstreetmap¶w315571736","OpenStreetMap","Poliklinik Yasmin","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/315571736","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","taster.elevator.spend","OpenStreetMap","null","null","null","null","null","null","null","null","null",106.809314013542,-6.1906931
"1fdbe2c69a7747d78b43e6040b9fc52d","openstreetmap¶w179779246","OpenStreetMap","Polinde Sukadana","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/179779246","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","impossibly.posturing.detect","OpenStreetMap","null","null","null","null","null","null","null","null","null",116.39893085,-8.2264239
"f1b9cbb943f94666811c31381ba3ef55","openstreetmap¶n3073173981","OpenStreetMap","Polinde Sukadana","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/3073173981","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","impossibly.posturing.detect","OpenStreetMap","null","null","null","null","null","null","null","null","null",116.3989331,-8.2264248
"3a4660e51f5749f4a47e9a93c3b01c0a","openstreetmap¶n2089559881","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2089559881","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","symmetrical.bucks.rudimentary","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.6890236,-8.3749913
"0b4fd53c330f4660afca4c136a906f8f","openstreetmap¶w149832233","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/149832233","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","darwinism.procedural.measure","OpenStreetMap","null","null","null","null","null","null","null","null","null",122.959642104086,-4.95203445
"a4c4791c6bd14a1ba2b69d85a7b0e33f","openstreetmap¶n1999518689","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1999518689","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","scholar.redheads.boilers","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.4890629,-8.5009561
"001ba507c3b14f79b0338033950b89a4","openstreetmap¶w237778138","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/237778138","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","injuries.catacomb.pitting","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.873698952362,-5.56971955
"b986a4b4a6b2403e9a8374d006e25599","openstreetmap¶w174420714","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/174420714","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","tripling.mechanic.subtle","OpenStreetMap","null","null","null","null","null","null","null","null","null",120.2470147,-9.83242495
"dc1cb01714a844ad8c491c24c1dc6beb","openstreetmap¶n2974478809","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2974478809","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","rammed.commandos.beauty","OpenStreetMap","null","null","null","null","null","null","null","null","null",117.8340724,-8.1267502
"5e505cb34ab94366b3eba10a5001b4ce","openstreetmap¶n2105825118","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2105825118","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","nimbly.capping.postures","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.5320817,-8.4326211
"ed63ba8b5af14009ac71d8df28ca16ca","openstreetmap¶w152595947","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/152595947","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","codified.manlike.retrial","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.356173299797,-8.68232235
"f5a663b68a1b4c71a6a155346ef24fd1","openstreetmap¶n2293371873","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2293371873","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","glistened.satires.prided","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.9159073,-8.361344
"651815e13cb749258153cb28c2f74fcd","openstreetmap¶w180081500","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/180081500","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","holding.assigns.imperfections","OpenStreetMap","null","null","null","null","null","null","null","null","null",120.560342863698,-10.21987355
"9e06dbc4d9ca478eb4fed9c574cb3a51","openstreetmap¶w206376189","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/206376189","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","paparazzi.manlike.untalented","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.959994047974,-9.7395766
"1b5f99d1456745ddb6f02ece2828446a","openstreetmap¶w302355937","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/302355937","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","upload.hindered.reams","OpenStreetMap","null","null","null","null","null","null","null","null","null",121.986368418832,-5.27748985
"d84cb82ef65a4150bad44b0008af22e1","openstreetmap¶n1805714687","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1805714687","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","comings.grew.fishy","OpenStreetMap","null","null","null","null","null","null","null","null","null",114.7680436,-3.9496757
"005f49ae59ad41b3a49e797607f44b08","openstreetmap¶n2633840225","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2633840225","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","foolish.normally.collection","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.4071826,-8.5493606
"e1bf12355ca94fbb84fa7e715560105f","openstreetmap¶n2143644064","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2143644064","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","ripe.incised.steamboats","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.5777083,-8.7542204
"60ac172c2148469db72984492759cca5","openstreetmap¶w328921191","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/328921191","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","reabsorbed.thinned.joker","OpenStreetMap","null","null","null","null","null","null","null","null","null",113.685927997246,-7.76243225
"0db8edf724cb4069805ff0334108622a","openstreetmap¶n2261102039","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2261102039","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","enforcing.highflying.reanimate","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.290095,-8.6303665
"bdc54a79247e477d8467f6566be71dfe","openstreetmap¶w228032934","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/228032934","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","disdains.approvals.grassland","OpenStreetMap","null","null","null","null","null","null","null","null","null",120.4514019,-5.90586735
"7f2cea67a7b04118af0de4caef745412","openstreetmap¶w329605756","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/329605756","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","threaten.whisker.awkward","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.4776652,-8.02627555
"3e90055a9ede4f4190cd5580e930ed03","openstreetmap¶w313917400","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/313917400","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","wants.bacteria.whoosh","OpenStreetMap","null","null","null","null","null","null","null","null","null",96.8529656692211,3.71096815
"df496ee1b98149a4be3f97b4ab3505f8","openstreetmap¶n2555210716","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2555210716","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","taskbar.bankrupted.sided","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.3464527,-9.7313874
"04820c0421e54bc48cef01e51c53e7e6","openstreetmap¶w150057245","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/150057245","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","blackens.fumbles.satisfy","OpenStreetMap","null","null","null","null","null","null","null","null","null",122.99449375,-4.8369649
"d2bc3adb50214c20aa123e6dec609a0e","openstreetmap¶n2612989502","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2612989502","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","unconvincing.requested.fashion","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.3945177,-8.3289251
"16f7255937c8423ca13491eb5e284e94","OpenStreetMap¶w204353583","OpenStreetMap","Polindes","2","2016-12-31 09:35:27+00:00","29.41%","http://www.openstreetmap.org/way/204353583","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","ripe.incised.steamboats","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.57771225,-8.7542204
"54c59bc696374689807ef2dfe6ccb1d7","openstreetmap¶w314213431","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/314213431","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","genome.visits.replicates","OpenStreetMap","null","null","null","null","null","null","null","null","null",96.818436687029,3.73854195
"0f2abd4b57204c26a33eb4b808c5101f","openstreetmap¶n1805714686","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1805714686","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","drop.house.bumpers","OpenStreetMap","null","null","null","null","null","null","null","null","null",114.6272385,-3.672333
"f1758a486fcd43fbbd23763a900d5de4","openstreetmap¶w206609921","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/206609921","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","captive.transmission.anaconda","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.9935598,-9.6795931
"d11f2fb387d446d2a4d1e979e97e42d9","openstreetmap¶n2540801591","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2540801591","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","cooperates.diversify.interruptions","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.0045395,-9.5614601
"76ab48b73af0430e9b9c4292da8af6e0","openstreetmap¶n2089564109","OpenStreetMap","Polindes","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2089564109","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","cheeseburger.freebies.checkable","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.6921393,-8.3736027
"634a66e035e6494e91f22e2e0a802875","openstreetmap¶w137097332","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/137097332","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","tidies.blends.backside","OpenStreetMap","null","null","null","null","null","null","null","null","null",117.800264690488,-8.15896555
"ac4edcd654c54dd0b1e7cee31307bc6b","openstreetmap¶w175828851","OpenStreetMap","Polindes","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/175828851","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","wedging.unlikely.supplied","OpenStreetMap","null","null","null","null","null","null","null","null","null",120.017989355038,-9.69757755
"1a0ee68888c44710ba917e06d030d5db","openstreetmap¶w328141644","OpenStreetMap","Polindes Adinda","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/328141644","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","lush.furnish.slurping","OpenStreetMap","null","null","null","null","null","null","null","null","null",113.242961931074,-7.19836825
"0caa7afbce68435ca0a758d18d7ba0ac","openstreetmap¶w219877458","OpenStreetMap","Polindes BEDANTEN","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/219877458","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","encourage.talkative.amazed","OpenStreetMap","null","null","null","null","null","null","null","null","null",112.584946962335,-7.0551807
"bc257e807f4b45b298d28048873f8ba5","openstreetmap¶n2690664381","OpenStreetMap","Polindes Babakan","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2690664381","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","toolbar.useful.commander","OpenStreetMap","null","null","null","null","null","null","null","null","null",116.1441596,-8.6044261
"c2f107b6ef7c4a7480c1223d13e24e40","openstreetmap¶w230354504","OpenStreetMap","Polindes Babau","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/230354504","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","headlined.distort.toolboxes","OpenStreetMap","null","null","null","null","null","null","null","null","null",123.797726375558,-10.10687465
"b7e02ca1280e4928a1af67ca900ff198","openstreetmap¶n1805714685","OpenStreetMap","Polindes Batilai","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1805714685","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","freshly.shamefaced.participated","OpenStreetMap","null","null","null","null","null","null","null","null","null",114.7007567,-3.833116
"90ecdfa1786d49a0acf7695aba16ecbe","OpenStreetMap¶w402820764","OpenStreetMap","Polindes Bilas","2","2016-03-10 06:47:27+00:00","29.41%","http://www.openstreetmap.org/way/402820764","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","firstly.exceeded.blameless","OpenStreetMap","null","null","null","null","null","null","null","null","null",115.554333660235,-2.1070451
"b3bf630f03a14a01a3d66d53165a10af","openstreetmap¶w328919232","OpenStreetMap","Polindes Blu'uran","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/328919232","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","hippos.televising.crammed","OpenStreetMap","null","null","null","null","null","null","null","null","null",113.355581700347,-7.04965575
"aea3dde485d741f38a0c9ecea4b61f98","openstreetmap¶n2791851557","OpenStreetMap","Polindes Dameka","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2791851557","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","batches.inaccurate.cranked","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.5430639,-9.6354569
"d14e9fd07f0543a3bfd2d0c1a7d403b7","openstreetmap¶n1383067386","OpenStreetMap","Polindes Desa Lanci Jaya","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1383067386","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","summit.youths.depreciate","OpenStreetMap","null","null","null","null","null","null","null","null","null",118.3168772,-8.4981046
"b1a75c9e8eb24df1964ca547d3563684","OpenStreetMap¶w396819342","OpenStreetMap","Polindes Desa Muara","2","2016-02-09 04:25:49+00:00","29.41%","http://www.openstreetmap.org/way/396819342","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","string.forever.mailorder","OpenStreetMap","null","null","null","null","null","null","null","null","null",107.619384062106,-6.22645245
"57ee1b93dd674fc9afa935cfe7291543","openstreetmap¶n2408780176","OpenStreetMap","Polindes Desa Nusa","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2408780176","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","croaking.encore.rebounders","OpenStreetMap","null","null","null","null","null","null","null","null","null",124.3943352,-9.848959
"5b21f6dd164048a190825f325216e4b9","openstreetmap¶w175828948","OpenStreetMap","Polindes Desa Praikarang","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/175828948","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","rankings.mongrels.inconvenience","OpenStreetMap","null","null","null","null","null","null","null","null","null",120.016054,-9.699285
"f6fe08862a4b45de979d9763bdc2095c","openstreetmap¶w219693408","OpenStreetMap","Polindes Desa Sidolaju","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/219693408","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","sobs.revised.scarecrows","OpenStreetMap","null","null","null","null","null","null","null","null","null",111.266630919019,-7.3835131
"9fb1bd4b5f1f448cbc8133ba3d969343","openstreetmap¶w186455131","OpenStreetMap","Polindes Desa TBS","2","2015-12-11 10:51:22.924404+00:00","41.18%","http://www.openstreetmap.org/way/186455131","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","vats.unfurls.tattooing","OpenStreetMap","null","null","null","null","null","null","null","null","null",116.4186763,-8.56243055
"50fb0e832185484f949e937fd1487ac9","openstreetmap¶w219693409","OpenStreetMap","Polindes Desa Widodaren","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/219693409","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","turnouts.functions.inarguably","OpenStreetMap","null","null","null","null","null","null","null","null","null",111.227081703194,-7.37153775
"d061868e000e4a1f993d0aed5550a6a7","openstreetmap¶n2572508878","OpenStreetMap","Polindes Dita Panna","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2572508878","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","expressive.gratefully.playhouses","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.0228932,-9.5819372
"56034b251c264339889614759f926ccf","openstreetmap¶w328523122","OpenStreetMap","Polindes Jeruk Porot","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/328523122","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","whooshes.whom.dipstick","OpenStreetMap","null","null","null","null","null","null","null","null","null",113.202803076184,-7.1406301
"17f88b3061744398a4de23034b8b3e5b","openstreetmap¶w328527664","OpenStreetMap","Polindes Kara","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/328527664","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","whisked.ghostly.shaking","OpenStreetMap","null","null","null","null","null","null","null","null","null",113.20198355,-7.11536265
"1b3ab16ed242492f8c099c3f60ba3f5d","openstreetmap¶n2456688643","OpenStreetMap","Polindes Karuni","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/2456688643","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","sizzles.interlaced.selector","OpenStreetMap","null","null","null","null","null","null","null","null","null",119.302971,-9.4304392
