@id,@lon,@lat,name,osm_id,denomination,opening_hours,addr:postcode,no,isced:field,source,building:material,x_coord,operator,name:en,note,addr:state,phone,addr:street,amenity,email,building,religion,tourism,addr:city,drinking_water,address,addr:housenumber,office,building:condition,place,categories,shop,man_made,fixme,capacity,description,y_coord,unocha:pcode,fee,type
4546819621,-10.9223057,9.4649090,,,,,,,,Red Cross Field Survey,,,,,,,,Seria Street,school,,,,,Seria,,,,,,,,,,,300,,,,yes,
4546820085,-10.8602965,8.4336162,Umc Primary School,,,,,,,Red Cross Field Survey,,,Moest,,,,088740771,Mission,school,,,christian,,Gandorhun,,,,,,,,,,,538,,,,yes,
4546820086,-10.8604789,8.4324488,Umc Primary School,,,,,,,Red Cross Field Survey,,,Moest,,,,088740771,Mission,school,,,christian,,Gandorhun,,,,,,,,,,,538,,,,yes,
4546820087,-10.8619645,8.4373019,Ansarul Islamic Primary School,,,,,,,Red Cross Field Survey,,,Moest,,,,030462696,Ansarul School Compound,school,,,muslim,,Gandorhun,,,,,,,,,,,389,,,,,
4546820088,-10.8609963,8.4387219,Ansarul Islamic Primary School,,,,,,,Red Cross Field Survey,,,Ministry of Education  Science and Technology,,,,030462696,Ansarul School Compound,school,,,muslim,,Gandorhun,,,,,,,,,,,389,,,,,
4546820152,-10.7366230,8.9404541,,,,,,,,Red Cross Field Survey,,,,,,,,Main Fosama Road,school,,,muslim,,Bandapirie,,,,,,,,,,,50,,,,yes,
4546820153,-10.7659403,8.8549670,Koema Community Primary School,,,,,,,Red Cross Field Survey,,,,,,,079529136,Kwankor Road,school,,,,,Koema,,,,,,,,,,,202,,,,yes,
4546820154,-10.7093649,8.7852959,Lei Agricultural And Vocational School,,,,,,,Red Cross Field Survey,,,Paul Saa Sam,,,,,Kunudu Road,school,,,,,Kombayendeh,,,,,,,,,,,,,,,no,
4546820155,-10.6345403,8.8930852,R C Primary School Gbongongor,,,,,,,Red Cross Field Survey,,,Moest,,,,076714738,Community School,school,,,christian,,Gbongongor,,,,,,,,,,,181,,,,yes,
4546820260,-10.6976470,8.6018810,,,,,,,,Red Cross Field Survey,,,,,,,,Bongema Road,school,,,christian,,Manjama,,,,,,,,,,,60,,,,yes,
4546820261,-10.6685360,8.6448566,Primary School,,,,,,,Red Cross Field Survey,,,,,,,,Main Manjama Road,school,,,,,Gbamundu,,,,,,,,,,,150,,,,yes,
4546820262,-10.5257384,8.6581708,R C Primary School,,,,,,,Red Cross Field Survey,,,Ministry of Education  Science and Technology,,,,078536691/077386174,Kamayador Road,school,,,christian,,Densabadu,,,,,,,,,,,290,,,,yes,
4546820263,-10.6996536,8.6103638,Rc School,,,,,,,Red Cross Field Survey,,,Ministry of Education  Science and Technology,,,,,Kankordu Road,school,,,christian,,Manjama,,,,,,,,,,,326,,,,,
4546820264,-10.6996536,8.6100244,R C Primary School,,,,,,,Red Cross Field Survey,,,Ministry of Education  Science and Technology,,,,,Kankordu Road,school,,,christian,,Manjama,,,,,,,,,,,326,,,,,
4546820265,-10.6663412,8.6409326,Primary School,,,,,,,Red Cross Field Survey,,,,,,,,Manama Road,school,,,,,Gbamundu,,,,,,,,,,,139,,,,yes,
4546820539,-10.3311496,8.4603025,Smile With Us Primary School,,,,,,,Red Cross Field Survey,,,,,,,,Liberia Road,school,,,christian,,Koindu,,,,,,,,,,,,,,,no,
4546820540,-10.3431811,8.4699752,Slmb Primary School,,,,,,,Red Cross Field Survey,,,Mr. Jorfeh,,,,076889639,Bombodu,school,,,muslim,,Koindu,,,,,,,,,,,400,,,,yes,
4546820541,-10.3352289,8.4618213,Jimmy Ann's Building,,,,,,,Red Cross Field Survey,,,Emmanuel Jimmy,,,,088123237,Liberia Road,school,,,christian,,Koindu,,,,,,,,,,,,,,,yes,
4546820542,-10.3470397,8.4619090,Ansarul Islamic Primary School,,,,,,,Red Cross Field Survey,,,Ansarul Mission,,,,076767654,Foidu Road,school,,,muslim,,Koindu,,,,,,,,,,,171,,,,no,
4546821127,-10.7073146,8.3926914,Primary School,,,,,,,Red Cross Field Survey,,,Kadiatu Janneh,,,,088411418,Kanjanhun Road,school,,,,,Sandaru,,,,,,,,,,,30,,,,no,
4546821128,-10.7235076,8.4160120,R.C. Primary School Konobendu,,,,,,,Red Cross Field Survey,,,government,,,,078918325,Grima Road,school,,,christian,,Konobendu,,,,,,,,,,,210,,,,yes,
4546821189,-10.8605111,8.4320774,Umc Primary School,,,,,,,Red Cross Field Survey,,,Moest,,,,088740771,Mission,school,,,christian,,Gandorhun,,,,,,,,,,,538,,,,yes,
4546821190,-10.8679499,8.4336695,Kdec Prim. Sch. Gandorhun,,,,,,,Red Cross Field Survey,,,,,,,,Teyama Road,school,,,,,Gandorhun,,,,,,,,,,,86,,,,yes,
4546821191,-10.8603823,8.4331705,Umc Primary School,,,,,,,Red Cross Field Survey,,,Moest,,,,088740771,Mission,school,,,christian,,Gandorhun,,,,,,,,,,,538,,,,yes,
4546821192,-10.8603501,8.4328945,Umc Primary School,,,,,,,Red Cross Field Survey,,,Moest,,,,088740771,Mission,school,,,christian,,Gandorhun,,,,,,,,,,,538,,,,yes,
4546821193,-10.8670247,8.4321280,,,,,,,,Red Cross Field Survey,,,R.C. Mission,,,,,Old Town,school,,,christian,,Gandorhun,,,,,,,,,,,,,,,yes,
4546821534,-10.4850447,8.2036748,,,,,,,,Red Cross Field Survey,,,Islamic Council,,,,088217787,Kailahun Road,school,,,muslim,,Nyadenhun,,,,,,,,,,,40,,,,yes,
4546821535,-10.4847014,8.2025279,,,,,,,,Red Cross Field Survey,,,,,,,077070475,Menndekeima Road,school,,,christian,,Nyadenhun,,,,,,,,,,,210,,,,yes,
4546821536,-10.4852778,8.2033170,Roman Catholic,,,,,,,Red Cross Field Survey,,,Missionary,,,,088862290,Kawama,school,,,christian,,Nyadenhun,,,,,,,,,,,567,,,,yes,
4546822050,-10.3692576,8.2770909,National Islamic Primary School,,,,,,,Red Cross Field Survey,,,Festus F Momoh,,,,030027754,Dawa Road,school,,,muslim,,Buedu,,,,,,,,,,,372,,,,no,
4546822052,-10.3705499,8.2830763,Amadiyya Muslim Primary School,,,,,,,Red Cross Field Survey,,,Amadiyya Mission,,,,,Bayama Section,school,,,muslim,,Buedu,,,,,,,,,,,,,,,,
4546822053,-10.3705646,8.2841467,Aldura Primary School,,,,,,,Red Cross Field Survey,,,Aldura Mission,,,,076149625/030030007,Bayama Section,school,,,christian,,Buedu,,,,,,,,,,,190,,,,no,
4546822054,-10.3719735,8.2790310,Community Pre And Primary School,,,,,,,Red Cross Field Survey,,,,,,,030863430,Kailahun,school,,,,,Buedu,,,,,,,,,,,315,,,,yes,
4546822992,-10.7521713,8.1716040,Methodist Primary School,,,,,,,Red Cross Field Survey,,,Mission School,,,,099549430,Hospital Area,school,,,,,Manowa,,,,,,,,,,,508,,,,yes,
4546822993,-10.7503732,8.1728852,Peje Bongerey Junior Secondary School,,,,,,,Red Cross Field Survey,,,government,,,,,Bobby Road,school,,,christian,,Manowa,,,,,,,,,,,300,,,,yes,
4546826152,-10.6918129,8.1066324,,,,,,,,Red Cross Field Survey,,,Ahmadiyys Misson,,,,076845321,Manila Road,school,,,muslim,,Pendembu,,,,,,,,,,,253,,,,yes,
4546826153,-10.7039779,8.0963424,,,,,,,,Red Cross Field Survey,,,,,,,088409733,Kaneya,school,,,christian,,Pendembu,,,,,,,,,,,123,,,,yes,
4546826154,-10.6984471,8.1003686,S.L.M.B Secondary School,,,,,,,Red Cross Field Survey,,,S.L.M.B Mission,,,Kailahun,,Kailahun Road,school,,,muslim,,Pendembu,,,,,,,,,,,262,,,,no,
4546826155,-10.6987224,8.1045706,,,,,,,,Red Cross Field Survey,,,government,,,,,I Mile,school,,,christian,,Pendembu,,,,,,,,,,,395,,,,no,
4546826156,-10.7003725,8.0974808,Ahmadiyya,,,,,,,Red Cross Field Survey,,,government,,,,078905614,Pendembu Y,school,,,muslim,,Pendembu,,,,,,,,,,,342,,,,yes,
4546826157,-10.6986858,8.1004808,K.D.E. C Primary School,,,,,,,Red Cross Field Survey,,,government,,,,,Off Kailahun Road,school,,,multifaith,,Pendembu,,,,,,,,,,,306,,,,no,
4546826158,-10.6594759,8.0743590,,,,,,,,Red Cross Field Survey,,,R.C. Mission,,,,078153216,,school,,,christian,,Semabu,,,,,,,,,,,150,,,,yes,
4546828893,-10.7933271,7.8815021,,,,,,,,Red Cross Field Survey,,,government,,,,079523008,Niagorehun Road,school,,,christian,,Jojoima,,,,,,,,,,,390,,,,no,
4546828894,-10.7939065,7.8817784,,,,,,,,Red Cross Field Survey,,,government,,,,079523008,Niagorehun Road,school,,,christian,,Jojoima,,,,,,,,,,,390,,,,no,
4546828895,-10.7942820,7.8817784,,,,,,,,Red Cross Field Survey,,,government,,,,079523008,Niagorehun Road,school,,,christian,,Jojoima,,,,,,,,,,,390,,,,no,
4546829269,-10.7552421,7.9967692,Rc School,,,,,,,Red Cross Field Survey,,,Missionary,,,,078587952,Mobia,school,,,christian,,Mobai,,,,,,,,,,,346,,,,yes,
4546829270,-10.7550240,7.9970022,,,,,,,,Red Cross Field Survey,,,Ndomakeh Federation,,,,076149448,Monica High,school,,,christian,,Mobai,,,,,,,,,,,150,,,,yes,
4546829271,-10.7558238,7.9946548,S.L.M.B Primary School,,,,,,,Red Cross Field Survey,,,Mission,,,,076973725,Ghon,school,,,muslim,,Mobai,,,,,,,,,,,301,,,,yes,
4546830126,-10.9964336,7.5246019,Roman Catholic Primary School,,,,,,,Red Cross Field Survey,,,Catholic Mission,,,,079478111,,school,,,christian,,Faama,,,,,,,,,,,108,,,,yes,
4546896807,-11.3604657,7.2458564,School,,,,,,,,,,Government,,,,076713256,Jendama,school,,,muslim,,Gofor,,,1,,,,,,,,370,,,,yes,
4546898159,-11.3841215,7.0224013,School,,,,,,,Red Cross Field Survey,,,Government,,,,078356715,jendama Road,school,,,muslim,,Jendema,,,,,,,,,,,246,,,,yes,
4546898160,-11.3878986,7.0236935,UMC high school,,,,,,,Red Cross Field Survey,,,UMC,,,,078929408,Liberia highway,school,,,christian,,Jendema,,,,,,,,,,,108,,,,yes,
4546898161,-11.3903537,7.0226974,R.C School,,,,,,,Red Cross Field Survey,,,Government,,,,079 712061,Jendema Road,school,,,,,Jendema,,,,,,,,,,,280,,,,,
4546902498,-10.7851747,7.8728518,Provincial Islamic Primary School,,,,,,,Red Cross Field Survey,,,Government,,,,078577436,Kpangeima Road,school,,,muslim,,Jojoima,,,,,,,,,,,567,,,,no,
4546902499,-10.7859366,7.8722599,Provincial Islamic Junior Secondary School,,,,,,,Red Cross Field Survey,,,Government,,,,076710358,Kpangeima Road,school,,,muslim,,Jojoima,,,,,,,,,,,290,,,,yes,
4546902500,-10.7945404,7.8804930,Law Memorial Methodist,,,,,,,Red Cross Field Survey,,,Government,,,,076550033,Missions Compound,school,,,christian,,Jojoima,,,,,,,,,,,280,,,,yes,
4546902712,-10.7509408,7.9899677,School,,,,,,,Red Cross Field Survey,,,Government,,,,079994727,Geyeya,school,,,muslim,,Mobai,,,,,,,,,,,150,,,,no,
4546903297,-10.7000179,8.0975590,School,,,,,,,Red Cross Field Survey,,,Government,,,,088304199,Kaneya,school,,,muslim,,Pendembu,,,,,,,,,,,650,,,,yes,
4546903298,-10.7047467,8.0972734,Ahmadyya Muslim Primary School,,,,,,,Red Cross Field Survey,,,Ahmadiyya Mission,,,,,Kaniya,school,,,muslim,,Pendembu,,,,,,,,,,,323,,,,no,
4546903299,-10.7044162,8.0968398,Ahmadiyya Muslim Primary School,,,,,,,,,,Ahmadiyya Mission,,,,,Kaniya,school,,,muslim,,Pendembu,,,,,,,,,,,321,,,,no,
4546903300,-10.6919909,8.0996719,School,,,,,,,Red Cross Field Survey,,,Government,,,,030807628,Varma,school,,,christian,,Pendembu,,,,,,,,,,,260,,,,no,
4546903301,-10.6976764,8.0954133,Methodist Primary School,,,,,,,Red Cross Field Survey,,,Methodist Mission,,,,078057368,Kenema ..Pendembu Highway,school,,,christian,,Pendembu,yes,,,,,,,,,,324,,,,no,
4546903353,-10.3695792,8.2775128,Eastern Islamic Secondary schools,,,,,,,Red Cross Field Survey,,,Jacob Amara Yankuba,,,,077175788,Lahunlah Street,school,,,muslim,,Buedu,,,00,,,,,,,,250,,,,yes,
4546903354,-10.3670347,8.2835855,Kissi Tongi High school,,,,,,,Red Cross Field Survey,,,Catholic Mission,,,,110501302,Makor Road,school,,,christian,,Buedu,,,00,,,,,,,,509,,,,yes,
4546903355,-10.3833580,8.2799303,Kissi Tongi Community Secondary school,,,,,,,Red Cross Field Survey,,,Ministry of Education,,,,078661311,Kailahun Buedu road,school,,,,,Buedu,,,00,,,,,,,,176,,,,yes,
4546903356,-10.3738622,8.2772784,Roman Catholic Primary school,,,,,,,Red Cross Field Survey,,,Catholic Mission,,,,078876466,Buedu kailahun road,school,,,christian,,Buedu,,,00,,,,,,,,492,,,,no,
4546908970,-10.5636114,8.2712994,Amadiyya Muslim Primary school 's Building,,,,,,,Red Cross Field Survey,,,Mrs Juliet M Korjie,,,,077237695,Beudu Road,school,,,muslim,,Kailahun,,,146A,,,,,,,,383,,,,yes,
4546908971,-10.5741784,8.2847284,Methodist Primary school,,,,,,,Red Cross Field Survey,,,Method Church Sierra Leone,,,,076168316,Mofindor road,school,,,christian,,Kailahun,,,00,,,,,,,,859,,,,no,
4546908972,-10.5817224,8.2650801,Methodist Secondary School Kailahun Town,,,,,,,Red Cross Field Survey,,,Christina,,,,076643631,Pendembu Road,school,,,christian,,Kailahun,,,00,,,,,,,,980,,,,yes,
4546908973,-10.5744981,8.2843145,Methodist pre-primary school,,,,,,,Red Cross Field Survey,,,Method church Sierra Leone,,,,078910477,,school,,,christian,,Kailahun,,,,,,,,,,,120,,,,no,
4546908974,-10.5617250,8.2722773,Tahir Amadiyya Muslim Secondary school,,,,,,,Red Cross Field Survey,,,Ministry of Education,,,,078977516/030874899,Dodowulo Junction Section,school,,,muslim,,Kailahun,,,14A,,,,,,,,696,,,,yes,
4546908975,-10.5709540,8.2842283,Lutheran Primary school,,,,,,,Red Cross Field Survey,,,Lutheran Mission,,,,099561234,,school,,,christian,,Kailahun,,,,,,,,,,,150,,,,no,
4546908976,-10.5741834,8.2800705,Sunday School block,,,,,,,Red Cross Field Survey,,,Rogers Memorial Methodist Church,,,,078414401,Mofindor Road,school,,,christian,,Kailahun,,,30,,,,,,,,70,,,,no,
4546908977,-10.5811092,8.2755955,K L D E C Primary School kailahun Town,,,,,,,Red Cross Field Survey,,,Christina,,,,088038938,Baoma Road,school,,,christian,,Kailahun,,,00,,,,,,,,943,,,,yes,
4546908978,-10.5827014,8.2695485,(CAR) Centre Vocational School Kailahun,,,,,,,Red Cross Field Survey,,,Sierra Leone Red Cross Society,,,,079200431,Kulula Section,school,,,,,Kailahun,,,22,,,,,,,,150,,,,yes,
4546908979,-10.5630121,8.2662617,Maahaad Alie Islamic Secondary school,,,,232,,,Red Cross Field Survey,,,Maahaad Alie Islamic Mission,,,Kailahun,077421847,Yadohun Road,school,,,muslim,,Kailahun,,,00,,,,,,,,48,,,,yes,
4546908980,-10.5741247,8.2903531,Kadie James house,,,,232,,,Red Cross Field Survey,,,,,,Kailahun,076590189,Mofindor road,school,,,muslim,,Kailahun,,,136d,,,,,,,,,,,,yes,
4546908981,-10.5657270,8.2784696,Sierra Leone Muslim Brotherhood,,,,,,,Red Cross Field Survey,,,SLMB Mission,,,,088702346,Buedu Road,school,,,,,Kailahun,,,00,,,,,,,,565,,,,,
4546908982,-10.5692995,8.2778289,Pre-Primary Day Care Center,,,,,,,Red Cross Field Survey,,,Kailahun Community Government Assisted,,,,076557951,Buedu Road,school,,,,,Kailahun,,,51,,,,,,,,420,,,,yes,
4546908983,-10.5688211,8.2845739,National Islamic Primary School,,,,,,,Red Cross Field Survey,,,A S Amara,,,,076531499,massanta section,school,,,muslim,,Kailahun,,,00,,,,,,,,300,,,,no,
4546908984,-10.5799613,8.2757726,Women in Criss Movement,,,,,,,Red Cross Field Survey,,,Christina,,,,030717257,Baoma Road,school,,,christian,,Kailahun,,,6,,,,,,,,146,,,,,
4546908985,-10.5837402,8.2675747,Ahmadiyya 2 Primary School Kailahun Town,,,,,,,Red Cross Field Survey,,,,,,,088956199,Kulula Section,school,,,muslim,,Kailahun,,,42,,,,,,,,232,,,,yes,
4546908986,-10.5797354,8.2816354,National Junior Secondary school,,,,,,,Red Cross Field Survey,,,Catholics Mission,,,,088525734,Nyanyahun road,school,,,christian,,Kailahun,,,41,,,,,,,,1002,,,,yes,
4546908987,-10.5679165,8.2850205,community primary school,,,,,,,Red Cross Field Survey,,,Jemba Gbandi Ngobeh,,,,076557954,massanta section,school,,,christian,,Kailahun,,,77,,,,,,,,472,,,,no,
4546908988,-10.5657554,8.2768110,Roman Catholic Primary School (2),,,,,,,Red Cross Field Survey,,,Roman Catholic Mission,,,,099918603/076644170,Kambama Section,school,,,christian,,Kailahun,,,00,,,,,,,,616,,,,no,
4546909389,-10.5633461,8.2658954,Higher Institute Islamic secondary school,,,,,,,Red Cross Field Survey,,,Arabic Mission,,,,077421847,Yadohun Road,school,,,muslim,,Kailahun,,,00,,,,,,,,48,,,,,
4546909390,-10.5629599,8.2663856,Maahaad Alie Islamic primary school,,,,,,,Red Cross Field Survey,,,Maahaad Alie Mission,,,,077421847,Yadohun Road,school,,,muslim,,Kailahun,,,00,,,,,,,,63,,,,yes,
4546909391,-10.5804515,8.2646385,Jaluahun Vocational School,,,,,,,Red Cross Field Survey,,,Government,,,,088968224,Pendembu Road,school,,,,,Kailahun,,,00,,,,,,,,150,,,,yes,
4546909392,-10.5744174,8.2813787,Luawa International Academy,,,,,,,Red Cross Field Survey,,,Mr. John S. Kabba,,,,077200523,Mofindor Road,school,,,private,,Kailahun,,,48,,,,,,,,80,,,,yes,
4546909393,-10.5667296,8.2862514,New havest ministry,,,,232,,,Red Cross Field Survey,,,Sahr Fayia,,,Kailahun,088677037,massanta section,school,,,christian,,Kailahun,,,00,,,,,,,,,,,,no,
4546911361,-10.4903880,8.3332888,SLMB Primary school,,,,,,,Red Cross Field Survey,,,SLMB Mission,,,,079223429  088932592,Kailahun Koindu highway,school,,,muslim,,Manosewallu,,,00,,,,,,,,263,,,,no,
4546924998,-10.4048191,8.3886173,BOYD Primary School,,,,,,,Red Cross Field Survey,,,Evangelical Baptist Mission,,,,030129269,Koindu Road  Dia Town,school,,,christian,,Dia,,,00,,,,,,,,,,,,,
4546926305,-10.3425621,8.4571941,Apostolic primary school,,,,,,,Red Cross Field Survey,,,Sahr Bekah,,,,088038800,Kangama road,school,,,christian,,Buedu,,, 0000,,,,,,,,50,,,,no,
4546926306,-10.3333430,8.4598895,R C 1 Primary school koindu town,,,,232,,,Red Cross Field Survey,,,,,,,077253424,Liberia Road,school,,,christian,,Buedu,,,00,,,,,,,,10,,,,yes,
4546926307,-10.3440726,8.4659444,Ronan Catholic primary school,,,,,,,Red Cross Field Survey,,,Cordelia F Tamba,,,,030595366/088673262,Bonbodu,school,,,christian,,Buedu,,,000,,,,,,,,297,,,,no,
4546926308,-10.3456099,8.4653453,free Pantecostl Mission Primary School,,,,,,,Red Cross Field Survey,,,Christina,,,,076547958,Foradu Road,school,,,christian,,Buedu,,,00,,,,,,,,400,,,,yes,
4546926309,-10.3219936,8.4618623,Kissi Bendu secondary school,,,,,,,Red Cross Field Survey,,,Ministry of Education,,,,076832886,Liberia road,school,,,christian,,Buedu,,,00,,,,,,,,865,,,,,
4546926310,-10.3437040,8.4693333,Hawa Kallon's House,,,,232,,,Red Cross Field Survey,,,Mr. Korfeh,,,Kailahun,076889639,Bombodu,school,,,muslim,,Buedu,,,00,,,,,,,,200,,,,yes,
4546926333,-12.2239937,9.6769147,Edunation primary school,,,,,,,Red Cross Field Survey,,,missionary school,,,,,Fondakhurie road,school,,,christian,,Fintonia,,,00,,,,,,,,110,,,,no,
4546927101,-11.4444540,9.9091778,DEC,,,,,,,Red Cross Field Survey,,,Education Office,,,,076267228,Yeaba,school,,,,,Gbindi,,,,,,,,,,,469,,,,no,
4546927102,-11.4443983,9.9097780,School,,,,,,,Red Cross Field Survey,,,Education Office,,,,076267228,Yeaba,school,,,,,Gbindi,,,,,,,,,,,469,,,,,
4546958172,-12.9243680,9.1148795,KDC Church of the Lord,,,,,,,Red Cross Field Survey,,,private,,,,079265589,precision,school,,,christian,,Kambia,,,32,,,,,,,,779,,,,,
4546958173,-12.9366765,9.1252979,KDC Rogbara,,,,,,,Red Cross Field Survey,,,MOEST,,,,,Guinea highway,school,,,,,Rogbray,,,,,,,,,,,470,,,,,
4546958174,-12.9342815,9.1075620,Kambia Islamic secondary school,,,,,,,Red Cross Field Survey,,,MEST,,,,088240234,masama Road,school,,,muslim,,Kambia,,,82,,,,,,,,1200,,,,yes,
4546958175,-12.9241975,9.1167456,hammadya,,,,,,,Red Cross Field Survey,,,MOEST,,,,,old barracks,school,,,muslim,,Kambia,,,,,,,,,,,310,,,,no,
4546958176,-12.9363106,9.1260154,KDC rogbara,,,,,,,Red Cross Field Survey,,,MOEST,,,,,Guinea highway,school,,,christian,,Rogbray,,,,,,,,,,,470,,,,no,
4546958177,-12.9175353,9.1220121,K D C Primary School,,,,,,,Red Cross Field Survey,,,Mr Kamara,,,,No phone,Townfildrd,school,,,,,Kambia,,,F KDCPrimary School,,,,,,,,580,,,,yes,
4546958178,-12.9203303,9.1058733,Services Primary School,,,,,,,Red Cross Field Survey,,,Abass kamara,,,,088567438,pebu,school,,,christian,,Kambia,,,,,,,,,,,360,,,,yes,
4546958179,-12.9188692,9.1229684,Bongo building,,,,,,,Red Cross Field Survey,,,Cansalor Amanata,,Both Muslim and Christian,,076704188,komrabai dura Road,school,,,multifaith,,Kambia,,,9,,,,,,,,26,,,,yes,
4546958180,-12.9219584,9.1037312,Nariama charm primary school,,,,,,,Red Cross Field Survey,,,Ibrahim marrah,,,,099049616,CSE,school,,,muslim,,Kambia,,,,,,,,,,,300,,,,yes,
4546958181,-12.9244753,9.1165987,hammadya primary school,,,,,,,Red Cross Field Survey,,,MOEST,,,,,old barracks,school,,,muslim,,Kambia,,,,,,,,,,,310,,,,no,
4546958182,-12.9978758,8.9771960,RC school,,,,,,,Red Cross Field Survey,,,Mr Kamara,,,,077649014,RC primary school,school,,,christian,,Rosinoh,,,,,,,,,,,200,,,,yes,
4546985549,-10.5655178,8.2784784,SLMB Mission,,,,,,,Red Cross Field Survey,,,SLMB Mission,,,,088702346,Buedu Road,school,,,muslim,,Kailahun,,,00,,,,,,,,565,,,,,
4606978291,-13.2713248,8.4776337,Narnia daycare,,,Mo-Fr 07:00-17:00,,,,,,,,Narnia daycare,,,+23276350548,Smart Farm Road,school,,,,,,,,5c smartfarm,,,,,,,,,,,,,
4698039355,-13.2188028,8.4678595,Fourah Bay college Secondary School,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
4735328136,-12.2919985,8.2977758,Mokellay,,,,,,,,,,,Mokellay,,,,,school,,,,,,,,,,,,,,,,,,,,,
4735328138,-12.2308233,8.0034969,Taninihun Kapuima School ADPSL site,,,,,,,,,,,Taninihun Kapuima School ADPSL site,,,,,school,,,,,,,,,,,,,,,,,,,,,
4735328139,-12.1973895,7.9839886,Foya Tawei Mosanda School ADPSL site,,,,,,,,,,,Foya Tawei Mosanda School ADPSL site,,,,,school,,,,,,,,,,,,,,,,,,,,,
4735340121,-12.2581119,8.2836420,Waterloo school Al-Kudus,,,,,,,,,,,Waterloo school Al-Kudus,,,,,school,,,,,,,,,,,,,,,,,,,,,
4735340122,-12.1868034,7.9602046,Kabima School ADP-SL Site,,,,,,,,,,,Kabima School ADP-SL Site,,,,,school,,,,,,,,,,,,,,,,,,,,,
4735340123,-12.2811744,8.2590130,Njagbahun School ADP-SL SITE 2017,,,,,,,,,,,Njagbahun School ADP-SL SITE 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760219923,-11.7897521,9.3827080,Sangbangba School ADP-SL site Kabala,,,,,,,,,,,Sangbangba School ADP-SL site Kabala,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760219924,-11.4973779,9.3105421,Kromator Community School ADP-SL site 2017,,,,,,,,,,,Kromator Community School ADP-SL site 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760232222,-11.5651618,9.3800642,DEC School Kondibaia 2017 project,,,,,,,,,,,DEC School Kondibaia 2017 project,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760232522,-11.5415997,9.3195778,Badala PHU 2017,,,,,,,,,,,Badala PHU 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760232523,-11.4550786,9.2523300,RC School Foria Kabala 2017,,,,,,,,,,,RC School Foria Kabala 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760232524,-11.4470993,9.1729931,MCA Kamokalia Primary School ADPSL site 2017,,,,,,,,,,,MCA Kamokalia Primary School ADPSL site 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760232722,-11.5621116,9.4510118,Bundu Koroma school DEC kabala 2017,,,,,,,,,,,Bundu Koroma school DEC kabala 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4760232723,-11.4592191,9.2103054,Nyawulia School 2017 project,,,,,,,,,,,Nyawulia School 2017 project,,,,,school,,,,,,,,,,,,,,,,,,,,,
4761686721,-12.2592080,8.2283191,UMC school Gbappi Songo Moyamba 2017,,,,,,,,,,,UMC school Gbappi Songo Moyamba 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4761686821,-12.2457527,8.2986912,Mokellay Junction,,,,,,,,,,,Mokellay Junction,,,,,school,,,,,,,,,,,,,,,,,,,,,
4761968124,-12.2920126,8.2977668,Mokellay School Moyamba 2017,,,,,,,,,,,Mokellay School Moyamba 2017,,,,,school,,,,,,,,,,,,,,,,,,,,,
4818872324,-13.2216650,8.4776276,Chemistry Building,,,Mo-Fr,,,,,,,,,,,,Fourah Bay College Campus,school,,,,,,,,,,,,,,,,,,,,,
4818872330,-13.2216768,8.4778704,Kennedy Building,,,Mo-Fr,,,,,,,,,,,,fourah bay college campus,school,,,,,,,,,,,,,,,,,,,,,
4837006532,-12.2439383,9.3993732,St. Paul Junior Secondary School,,,Mo-Fr 09:00-18:00,,,,,,,Diocese of Makeni,,,,,OAR Mission Kamalo Town,school,,,,,,,,,,,,,,,,,,,,,
4837006534,-12.2392040,9.4992633,St. Peter's Nursery School,,,Mo-Fr 08:30-12:00,,,,,,,Diocese of Makeni,,,,,St. Peter's Chapel Compound  Kamakwie Town,school,,,,,,,,,,,,,,,,,,,,,
4837006536,-12.2421393,9.3999650,St. Paul Nursery School,,,Mo-Fr 9:00-12:30,,,,,,,,,,,,Kamalo Town,school,,,,,,,,,,,,,,,,,,,,,
4837006537,-12.2429509,9.4008660,St. Paul Primary School,,,Mo-Fr 8:00-2:00,,,,,,,,,,,,Kamalo Town,school,,,,,,,,,,,,,,,,,,,,,
4837021722,-12.2423220,9.3991082,school bukol,,,Mo-Sa,,,,,,,OAR,,,,,OAR Mission Compound  Kamalo Town,school,,,,,,,,,,,,,,,,,,,,,
4851635821,-13.2799024,8.4524930,Summit Preparatory and Secondary School,,,24/7,,,,,,,Mr. Emmanuel T. Blake,Summit Preparatory and Secondary School,,,+23230302466,Juba Barracks,school,michaelblakeaugustine@gmail.com,,,,,,,,,,,,,,,,,,,,
4861866322,-12.0415564,8.8759790,Makeni Comprehensive Academy,,,,,144,,,,825423,,,,,,,school,,,,,,,Thoronka Street,,,,,Education,,,,,,982438,,,School
4861866323,-12.0382164,8.8835678,St Joseph School(Primary & Secondary),,,,,143,,,,825784,,,,,,,school,,,,,,,Teko Raod,,,,,Education,,,,,,983281,,,School
