uuid,upstream,source,name,version,date_modifi,completenes,source_url,raw-source,type,services,physical_ad,phone,mobile,email,url,activities,beds,ancillary_s,tags,scope_of_se,nature_of_f,ownership,staff,defining_ho,notes,inpatient_s,raw_source,what3words,source2,note,family_prac,emergency_p,heliport,contact,servicios_d,fracturas_a,traslados_d,service,lon,lat
"1bf78f4ed3f74fb395f155847305586a","The Standby Task Force¶HF1570","MOHS DHIS","Ginger Hall Chc","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","manuals.tested.fillers","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.21881345,8.482482238
"6bede8b3158c4ab1a5e2771791371b5b","The Standby Task Force¶HF1068","SL-MOH","Gissiwulo","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","partied.oppositely.raspberries","SL-MOH","null","null","null","null","null","null","null","null","null",-11.2660587,7.2712372
"764d896c0fc5401b8003d1192ef59fb3","The Standby Task Force¶HF1425","Yellow Pages, Cybo","Global Pharmaceuticals","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","pharmacy","null","null","null","null","null","null","null","null","null","null","null","dilute.copper.stretch","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.23316,8.489072
"7c964cd43fcf4f0a866d723543fb7549","The Standby Task Force¶HF1127","SL-MOH","Gloucester","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","uptown.unto.adjusted","SL-MOH","null","null","null","null","null","null","null","null","null",-13.2138982,8.4521972
"4201bf30c157406788afb89e5d0b7df8","The Standby Task Force¶HF1063","SL-MOH","Gobaru","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","evidence.plops.animalistic","SL-MOH","null","null","null","null","null","null","null","null","null",-11.7086795,7.3624234
"62200d0142aa4df1a9ee260d10ecf3f3","openstreetmap¶n3197529882","OpenStreetMap","Goderich ETC","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/3197529882","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","passage.stealing.dialect","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.280407,8.424321
"401b8579c53a4a8b995fb81c27d780b4","The Standby Task Force¶HF1356","US Embassy Sierra Leone","Goderich Emergency Hospital","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","ETC","null","null","null","null","null","null","null","null","null","null","null","hunter.mandates.rates","US Embassy Sierra Leone","null","null","null","null","null","null","null","null","null",-13.27583333,8.422222222
"183735398e56454b84b6759050d3b88b","The Standby Task Force¶HF1129","SL-MOH","Goderich MI Room","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","talking.asking.ensemble","SL-MOH","null","null","null","null","null","null","null","null","null",-13.27469535,8.4324997
"8ebf72e606b94d70a324205d5934f0ce","The Standby Task Force¶HF1069","SL-MOH","Gofor","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","gizmo.tiptoeing.debacles","SL-MOH","null","null","null","null","null","null","null","null","null",-11.174721,7.8000804
"45d05fc18c7542438dcd0f60b16e09a4","OpenStreetMap¶n4504602479","OpenStreetMap","Gofor Community Health Post","2","2016-11-28 15:01:14+00:00","41.18%","http://www.openstreetmap.org/node/4504602479","null","clinic","null","null","079516865","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","sultans.obeyed.deterred","OpenStreetMap","null","null","null","null","null","null","null","null","null",-11.3601496,7.2428099
"ac94196f206e46389670419bac61adc5","The Standby Task Force¶HF0766","SL-MOH","Golu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","misapplied.disregard.sonorous","SL-MOH","null","null","null","null","null","null","null","null","null",-11.54443813,7.905761307
"038ca23d235143aa8b9b1f5f7107dc1c","The Standby Task Force¶HF1018","SL-MOH","Gombu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","resonate.voyage.depress","SL-MOH","null","null","null","null","null","null","null","null","null",-11.8427903,7.1540267
"b25f684680cc48ae9fb0c21e7230177a","The Standby Task Force¶HF0164","SL-MOH","Gondama","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","identities.eliminating.pumpkin","SL-MOH","null","null","null","null","null","null","null","null","null",-11.0765594,8.4356059
"d1ca6217b75246fea1deff8230004aa9","The Standby Task Force¶HF0958","SL-MOH","Gondama","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","lifeline.proton.spokeswoman","SL-MOH","null","null","null","null","null","null","null","null","null",-11.8765911,8.3004607
"1987b5198746492884c8d76333eb223d","The Standby Task Force¶HF1013","SL-MOH","Gondama","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","spirited.intimates.hoaxes","SL-MOH","null","null","null","null","null","null","null","null","null",-12.4119169,8.1105201
"486f7f4f0f93424f9c6ba0dac005cbf8","The Standby Task Force¶HF0843","SL-MOH","Gondama Clinic","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","unassigned.inappropriate.dabbling","SL-MOH","null","null","null","null","null","null","null","null","null",-11.70683333,7.865777778
"47670a7b2af941909393bfc54cad0bd0","The Standby Task Force¶HF1095","SL-MOH","Gondama Massaquoi","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","certifies.leaper.braced","SL-MOH","null","null","null","null","null","null","null","null","null",-11.5004119,7.1160644
"797cfb1bd82340fdae5cd59d851e3942","The Standby Task Force¶HF1279","Doctors without borders","Gondama Referral Center","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://bit.ly/1aZDpO5","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Referral Centre","null","null","null","null","null","null","null","null","null","null","null","selves.careful.denominator","Doctors without borders","null","null","null","null","null","null","null","null","null",-11.70397222,7.860277778
"7a09f893065540bca971a4ae2ca8465d","The Standby Task Force¶HF0020","SL-MOH","Gorahun","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","fixtures.sparkles.starburst","SL-MOH","null","null","null","null","null","null","null","null","null",-11.2394381,7.4643645
"dabbda2421f145a69c261a5f663060d4","The Standby Task Force¶HF1513","MOHS DHIS","Gorahun Chc","5","2016-06-22 13:37:17.667661+00:00","41.18%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","reactivated.jiggles.exile","MOHS DHIS","null","null","null","null","null","null","null","null","null",-11.23741551,7.467910351
"94c4883ce04844b5950bef7ad18e1da8","openstreetmap¶w248304184","OpenStreetMap","Governement Hospital","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/248304184","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","meditative.tolerance.redshifts","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.2041701219249,8.62779085
"9f1307e25ed04ec98b7faa8122b2df96","openstreetmap¶w248304185","OpenStreetMap","Governement Hospital (Woman Aisle)","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/248304185","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","suppers.rescuing.inland","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.2036767430532,8.6281838
"9f6ede47547a48858efad1a353c6a06c","openstreetmap¶w255797321","OpenStreetMap","Government Hospital","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/255797321","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","sunbeams.struggled.project","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.2040932513573,8.62797615
"a341232c3338417393b58320e42b6b19","The Standby Task Force¶HF1130","SL-MOH","Grafton","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","inquest.crawling.skip","SL-MOH","null","null","null","null","null","null","null","null","null",-13.15487098,8.389336062
"34bfde7f3c9e4402afec5f617ba4e537","The Standby Task Force¶HF1168","SL-MOH","Grey Bush","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","wizard.dean.clean","SL-MOH","null","null","null","null","null","null","null","null","null",-13.24689046,8.484987288
"181333373d924a09999047fa2564ba14","The Standby Task Force¶HF0844","SL-MOH","Griema","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","packet.cleanses.proton","SL-MOH","null","null","null","null","null","null","null","null","null",-11.73816364,7.696121156
"df182b5d44a94233993d85065f5b1c1e","The Standby Task Force¶HF0851","SL-MOH","Grima","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","wretched.obtaining.guess","SL-MOH","null","null","null","null","null","null","null","null","null",-11.7509869,8.0840452
"5ef2c928d6cb48fc90f6c334fd93db03","The Standby Task Force¶HF0014","SL-MOH","Guala","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","alluringly.giant.circuses","SL-MOH","null","null","null","null","null","null","null","null","null",-10.978157,8.397992
"c6d51462c38a444b83f773751598bdd9","The Standby Task Force¶HF1560","MOHS DHIS","Gynae and General Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Private Clinic","null","null","null","null","null","null","null","null","null","null","null","tiger.caveman.tailing","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.23627505,8.488809032
"7c92da01efca4ec4816167a946ac1a39","openstreetmap¶n3341969369","OpenStreetMap","HEALTH POST-UPPER ALLEN TOWN","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/3341969369","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","poodle.full.plea","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.1527262,8.4076965
"5b61dbe8bd0e4448854cd3199d242cab","The Standby Task Force¶HF1194","SL-MOH","Haja Neneh","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","breezes.mildest.goodbye","SL-MOH","null","null","null","null","null","null","null","null","null",-13.18794,8.47889
"020751118d7d44c580f242c9e7485f02","The Standby Task Force¶HF0470","SL-MOH","Hamdalia","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","overrule.troopers.rehash","SL-MOH","null","null","null","null","null","null","null","null","null",-11.58019423,9.857916278
"c933b0bbb7c443399ef5a0af68ef3e8e","OpenStreetMap¶n4504613259","OpenStreetMap","Hand Maids Catholic Clinic and Maternity","2","2016-11-16 16:20:33+00:00","41.18%","http://www.openstreetmap.org/node/4504613259","null","clinic","null","null","076355777","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","spotters.selectively.anxiety","OpenStreetMap","null","null","null","null","null","null","null","null","null",-10.6903362,8.0842955
"5cccb35ee37944829c5ce9d9e9ad270b","The Standby Task Force¶HF1237","ASSL","Hanga Community Health Centre","5","2016-06-22 13:37:17.667661+00:00","35.29%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","asks.reshape.bars","ASSL","null","null","null","null","null","null","null","null","null",-11.1422825,7.9390302
"1ec9f6f68bd145b6b7cc7a7bf0e51111","The Standby Task Force¶HF0085","SL-MOH","Hangha","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","asks.reshape.bars","SL-MOH","null","null","null","null","null","null","null","null","null",-11.1422825,7.9390302
"4163ab00cf194eb78f44515eefd4a1ed","The Standby Task Force¶HF1637","MOHS DHIS","Harford School Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Mission Clinic","null","null","null","null","null","null","null","null","null","null","null","grades.worriers.downsized","MOHS DHIS","null","null","null","null","null","null","null","null","null",-12.43275854,8.16344612
"39c7a998b4a44780a80a91246d24b55b","The Standby Task Force¶HF1620","MOHS DHIS","Harvest Time Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Mission Hospital","null","null","null","null","null","null","null","null","null","null","null","crusher.lateral.entitle","MOHS DHIS","null","null","null","null","null","null","null","null","null",-11.72471565,7.970990494
"46b9f4d0a6ae48f9925a9ffaee92e346","The Standby Task Force¶HF1133","SL-MOH","Hastings (BEmOC)","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","loft.pops.bulk","SL-MOH","null","null","null","null","null","null","null","null","null",-13.1389176,8.3812897
"5ab6bced52a245bd9d4d9df31f428f9b","openstreetmap¶w308541347","OpenStreetMap","Haston Health Centre","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/308541347","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","fries.cape.writings","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.1361892108192,8.38364845
"bbc9bca6167f4aecae381db3a98f5424","The Standby Task Force¶HF1174","SL-MOH","Healing","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Clinic","null","null","null","null","null","null","null","null","null","null","null","gaps.soldiers.various","SL-MOH","null","null","null","null","null","null","null","null","null",-13.23036,8.48559
"f21c3c726a504019b0f7dbab3e4dbc50","The Standby Task Force¶HF1412","Yellow Pages, Cybo","Health Care Pharmacy","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Pharmacy","null","null","null","null","null","null","null","null","null","null","null","wardrobe.diplomat.sorters","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.232643,8.490501
"3cd48cb5fa3a4afe91c52adeed550214","OpenStreetMap¶n4504695180","OpenStreetMap","Health Center","2","2016-11-28 16:10:19+00:00","41.18%","http://www.openstreetmap.org/node/4504695180","null","clinic","null","null","076986161","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","hobbyist.clucking.friendliest","OpenStreetMap","null","null","null","null","null","null","null","null","null",-10.9968122,7.5246338
"bae8e538c1464f5784a73ee0e2640475","openstreetmap¶n3370474297","OpenStreetMap","Health Life Charity Clinic","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/3370474297","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","garages.performs.donating","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.1108931,8.3805506
"9b2b11202a4844b2a8a43963b9fa0d70","The Standby Task Force¶HF1131","SL-MOH","Heart and Hand Care","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Hospital","null","null","null","null","null","null","null","null","null","null","null","social.sneezed.stray","SL-MOH","null","null","null","null","null","null","null","null","null",-13.1535,8.3962
"28c978f30d0d47beb3e4f0ce1758ac28","The Standby Task Force¶HF1089","SL-MOH","Helebu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","recurrences.ashy.urgency","SL-MOH","null","null","null","null","null","null","null","null","null",-11.5276753,7.5552241
"8c9c71d084664632be563a26ec38bd51","The Standby Task Force¶HF0071","SL-MOH","Helegombu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","spendthrift.regrouped.teaming","SL-MOH","null","null","null","null","null","null","null","null","null",-10.8776156,8.363952187
"4012a46edf8a42479e7899f86fd5db7b","OpenStreetMap¶n4504696821","OpenStreetMap","Helen K Koroma","2","2016-11-16 17:37:15+00:00","41.18%","http://www.openstreetmap.org/node/4504696821","null","hospital","null","null","076555671","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","purchases.blondes.windfall","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.1434073,8.9366751
"185892dc4bca4f199affe602cb3330fe","The Standby Task Force¶HF0531","SL-MOH","Herema Kono","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","hogs.presumed.trappers","SL-MOH","null","null","null","null","null","null","null","null","null",-11.8786265,9.6795422
"aee07b97ad764c279df2490ae8c0e990","The Standby Task Force¶HF0524","SL-MOH","Heremakono","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","hogs.presumed.trappers","SL-MOH","null","null","null","null","null","null","null","null","null",-11.8786265,9.6795422
"2ece17fd64784c1f8fc0ef347f4342c4","The Standby Task Force¶HF1183","SL-MOH","Hill Station","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","dizzy.lunging.fewest","SL-MOH","null","null","null","null","null","null","null","null","null",-13.2539415,8.4594069
"c725f48df03f488e9e86c79fb5be9a47","The Standby Task Force¶HF0829","SL-MOH","Hima","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","jealous.absolves.reunited","SL-MOH","null","null","null","null","null","null","null","null","null",-11.9017226,7.7391402
"1f700735192d4a93a8b1d71c27389059","The Standby Task Force¶HF0722","SL-MOH","Hinistas Mile 91","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","formidably.amazingly.ranged","SL-MOH","null","null","null","null","null","null","null","null","null",-12.22099488,8.464009544
"6e9ff50fdff74efda7ae444dcb87d091","The Standby Task Force¶HF1216","SL-MOH","Holy Family","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","arming.subsets.heap","SL-MOH","null","null","null","null","null","null","null","null","null",-13.1678,8.4362
"7d1149e3b3774142a7d9a839c7b8457d","The Standby Task Force¶HF1574","MOHS DHIS","Holy Mary Children's Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Mission Clinic","null","null","null","null","null","null","null","null","null","null","null","deform.await.hung","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.17492023,8.425493542
"ec9430a868074b9e984209e6ce79a304","The Standby Task Force¶HF1494","USG/OSM","Holy Mary Hospital","5","2016-06-22 13:37:17.667661+00:00","41.18%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","brother.woods.puzzle","USG/OSM","null","null","null","null","null","null","null","null","null",-11.72388889,7.931944444
"0344372855c7443e94e128957b160a1e","openstreetmap¶n1795616967","OpenStreetMap","Holy Mary Hospital","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1795616967","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","teacher.winter.above","OpenStreetMap","null","null","null","null","null","null","null","null","null",-11.7244329,7.9317532
"8102f3f6570c4748b877003ca1477169","The Standby Task Force¶HF1538","MOHS DHIS","Holy Spirit Catholic Hosp","5","2016-06-22 13:37:17.667661+00:00","41.18%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Hospital","null","null","null","null","null","null","null","null","null","null","null","provide.prefix.tractor","MOHS DHIS","null","null","null","null","null","null","null","null","null",-12.0364205,8.893039452
"99e1daad062a4c1ca4088adf79363587","openstreetmap¶w224729043","OpenStreetMap","Holy Spirit Hospital","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/224729043","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","shine.lateral.glorious","OpenStreetMap","null","null","null","null","null","null","null","null","null",-12.0360962498989,8.8925973
"755ed80b05f54fcb94e5603dc78ae0da","The Standby Task Force¶HF1257","HSH","Holy Spirit Hospital","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Theatre,Laboratory,Pharmacy.","null","null","null","null","null","null","null","null","null","null","null","addicted.fairness.assorted","HSH","null","null","null","null","null","null","null","null","null",-12.03613,8.89278
"41cf7606a6b24894a7b4c9ff5d710007","The Standby Task Force¶HF1602","MOHS DHIS","Hope Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Private Clinic","null","null","null","null","null","null","null","null","null","null","null","fever.elated.ignites","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.24159084,8.476139227
"a703a95e17ed464b84edd669cf9016b9","openstreetmap¶n1795616970","OpenStreetMap","Hopes Clinic","2","2015-11-17 09:43:57.838516+00:00","35.29%","http://www.openstreetmap.org/node/1795616970","null","hospital","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","refutes.letters.maple","OpenStreetMap","null","null","null","null","null","null","null","null","null",-11.7371161,7.9676757
"d75a836292ce4238b2846736bf58f792","OpenStreetMap¶n4504696804","OpenStreetMap","Hospital","2","2016-11-16 17:37:11+00:00","41.18%","http://www.openstreetmap.org/node/4504696804","null","clinic","null","null","078074051","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","tiptoeing.succumb.carvings","OpenStreetMap","null","null","null","null","null","null","null","null","null",-10.9226509,9.4654625
"03800aac9b884ea4bd6e190c154579fe","The Standby Task Force¶HF0271","SL-MOH","Hunduwa","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","protracted.gracing.narrowed","SL-MOH","null","null","null","null","null","null","null","null","null",-11.89138268,9.239764703
"33d42f7c57f34343a9bf77d5a3ca0f03","The Standby Task Force¶HF1462","Yellow Pages, Cybo","I. B. Enterprises","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","pharmacy","null","null","null","null","null","null","null","null","null","null","null","trumpet.keyboard.clouds","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.206314,8.489515
"63a99c4bf67347b780ac8a9942d61113","The Standby Task Force¶HF1429","Yellow Pages, Cybo","I. B. Mans Pharmaceutical","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","pharmacy","null","null","null","null","null","null","null","null","null","null","null","gardens.physics.pose","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.218804,8.48537
"0dacc9975c754886a92c3d28691f59a2","openstreetmap¶w308619453","OpenStreetMap","IBM Clinic","2","2015-12-11 10:51:22.924404+00:00","35.29%","http://www.openstreetmap.org/way/308619453","null","clinic","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","investiture.clinics.fury","OpenStreetMap","null","null","null","null","null","null","null","null","null",-13.0610179963258,8.32645615
